,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
57,2015-03-24,82.99161353036523,85.05168561983973,82.25587229556858,84.6838150024414,1938037,0.0,0
58,2015-03-25,85.27241819166939,86.04494319232789,83.76414627430744,83.98487091064453,1580463,0.0,0
59,2015-03-26,83.02841050091574,85.67707824707031,81.33620875824583,85.67707824707031,2379172,0.0,0
60,2015-03-27,86.15529689392223,87.44284404617675,84.53666843353487,85.4195556640625,1870303,0.0,0
61,2015-03-30,86.155290922812,87.2221190001267,85.86099332861279,86.81745910644531,1198811,0.0,0
62,2015-03-31,86.08173823622022,86.5231819250358,84.53668251873513,85.67707824707031,1922608,0.0,0
63,2015-04-01,84.97810363769531,86.52315894481968,84.53666006612544,84.97810363769531,1663499,0.0,0
64,2015-04-02,85.1252617569748,85.75064632020138,84.0584391725183,84.57345581054688,1107060,0.0,0
65,2015-04-07,85.56671341787839,85.56671341787839,83.7641439074216,84.53667449951172,1567562,0.0,0
66,2015-04-08,83.87449878414735,84.0216447823243,82.2558703511608,83.32269287109375,1938165,0.0,0
67,2015-04-09,84.72060101696977,85.49312591552734,83.8744975071839,85.49312591552734,1616394,0.0,0
68,2015-04-10,86.00815208571439,86.7071040184677,85.34598384700797,86.3392333984375,1481240,0.0,0
69,2015-04-13,86.26566375404276,86.74389670134413,85.45634948113452,85.52992248535156,1295423,0.0,0
70,2015-04-14,85.49312886810851,86.15529709921209,84.31594402017998,84.7206039428711,1640549,0.0,0
71,2015-04-15,84.75738939828763,86.08172588802285,84.57345408656107,84.904541015625,1455244,0.0,0
72,2015-04-16,85.08846610335982,85.2356120897563,82.95481562105331,83.06517791748047,1900217,0.0,0
73,2015-04-17,82.91803148007475,83.80092429319888,81.00510547152899,81.225830078125,2402282,0.0,0
74,2015-04-20,81.70405425305033,83.17553650442802,81.55690265995696,82.18228149414062,1828615,0.0,0
75,2015-04-21,82.95482104165214,83.43305394857973,82.32944213871296,82.40301513671875,1309402,0.0,0
76,2015-04-22,83.0283951578101,83.46983876504977,80.08543029186549,80.93153381347656,2336912,0.0,0
77,2015-04-23,81.29941384105726,82.03515514278628,79.90150424511997,81.115478515625,1884209,0.0,0
78,2015-04-24,81.520132947301,82.03514957827304,80.49009407209662,81.26261901855469,1469805,0.0,0
79,2015-04-27,82.03514399570702,83.43305340169391,80.93153219307419,83.13875579833984,1523575,0.0,0
80,2015-04-28,83.69056659905895,84.0584372214724,80.0118603749245,80.82117462158203,2062331,0.0,0
81,2015-04-29,81.37297077656949,81.48333307268328,77.58390269839326,78.2460708618164,2720609,0.0,0
82,2015-04-30,78.35644668387032,79.53363161468481,77.03211012841619,78.06214904785156,2293553,0.0,0
83,2015-05-04,78.68752839734594,79.53363200002654,77.43677045478195,78.5403823852539,1417230,0.0,0
84,2015-05-05,78.50359132130382,80.41652311531591,77.98857467723005,78.3564453125,2045175,0.0,0
85,2015-05-06,78.35644015084361,79.79113328858321,74.67773404047537,76.59066009521484,3585784,0.0,0
86,2015-05-07,76.22278542840289,77.43675950288149,75.04560065837445,76.95852661132812,2172455,0.0,0
87,2015-05-08,77.84142690339576,80.56366729736328,76.95853403081095,80.56366729736328,2848869,0.0,0
88,2015-05-11,80.85797045430184,80.93154346206977,79.60720686920435,80.4165267944336,1548211,0.0,0
89,2015-05-12,79.79112616763072,79.86470477387962,77.17924843032212,78.2460708618164,2661247,0.0,0
90,2015-05-13,77.87821221427122,78.4668074748757,76.5170919890413,77.17926025390625,2524029,0.0,0
91,2015-05-14,76.80091802186281,79.4113902661744,75.70376435926282,79.14656066894531,2342047,2.9,0
92,2015-05-15,79.86539558872155,80.13022520296063,76.76308767866986,77.17925262451172,2600927,0.0,0
93,2015-05-18,77.17924810562536,78.27640177445657,76.46042408437076,78.20073699951172,1594978,0.0,0
94,2015-05-19,79.0709013899881,81.45437947640994,79.0709013899881,81.0760498046875,2736997,0.0,0
95,2015-05-20,81.30303067808308,81.49219548261361,80.05454758646292,80.54637145996094,1307453,0.0,0
96,2015-05-21,80.20588763317494,80.43288773750415,78.61690422142782,79.71405792236328,1625269,0.0,0
97,2015-05-22,79.63839937855381,79.86539950065047,78.69257515790589,79.29790496826172,1386501,0.0,0
98,2015-05-26,79.60056939468588,80.62206423920584,77.59542653183598,78.3899154663086,2308592,0.0,0
99,2015-05-27,78.31424897412283,79.78973251521866,77.70891913667916,79.37357330322266,1840832,0.0,0
100,2015-05-28,78.84390859019439,79.41140315041034,77.29276025598271,77.9737548828125,1704937,0.0,0
101,2015-05-29,77.93590581068948,78.01157058409059,75.8172575183454,76.19558715820312,2023928,0.0,0
102,2015-06-01,76.42258614286892,76.83875104981746,75.1665289857894,76.2334213256836,1477159,0.0,0
103,2015-06-02,76.42259819114817,76.53609825392344,74.95467713105474,75.81726837158203,2086954,0.0,0
104,2015-06-03,76.19559044018388,77.89807389287485,75.34813570502548,76.61175537109375,2239851,0.0,0
105,2015-06-04,76.38476835491716,76.9144334279887,74.91685296308974,75.8929443359375,2008434,0.0,0
106,2015-06-05,75.16654041528159,76.0064327931229,74.40988103148602,75.35570526123047,2573932,0.0,0
107,2015-06-08,75.04547007333737,75.77943052257501,73.2294865874318,73.67591857910156,2213431,0.0,0
108,2015-06-09,73.29003347973703,74.49311921277811,72.20801025464976,74.18289184570312,2791489,0.0,0
109,2015-06-10,74.16018288944491,76.95225190439633,73.47918833475458,76.2712631225586,2960651,0.0,0
110,2015-06-11,76.42259054301698,77.67107956289418,76.11992566352366,76.61175537109375,1854943,0.0,0
111,2015-06-12,76.11992098773185,77.02791557043675,74.7125342914635,75.60539245605469,1918746,0.0,0
112,2015-06-15,74.4931129494318,75.12114161439456,73.9710219076948,74.59904479980469,1761320,0.0,0
113,2015-06-16,73.71374892936855,74.81847083424158,73.07058966751914,74.41744232177734,2182298,0.0,0
114,2015-06-17,74.58391306327213,74.69741312211507,73.18409439848341,73.40352630615234,1665320,0.0,0
115,2015-06-18,73.0554683558014,74.28125290556262,72.01127467521584,74.06182098388672,2315391,0.0,0
116,2015-06-19,74.40231888086387,75.49947268245491,73.65322193156496,73.95588684082031,3610880,0.0,0
117,2015-06-22,76.04426092797002,77.8602444330592,75.93076087649212,77.40625,3414958,0.0,0
118,2015-06-23,78.35208105048919,79.78972925314902,77.74675123779343,78.95740509033203,2381362,0.0,0
119,2015-06-24,78.88174333179833,79.07090818391296,76.87659474481269,78.12508392333984,2301626,0.0,0
120,2015-06-25,77.17925752231102,78.99524120681835,77.02792795395749,78.465576171875,1679344,0.0,0
121,2015-06-26,77.93590984252339,78.8817339910977,77.17925052366394,78.31423950195312,1414401,0.0,0
122,2015-06-29,74.30394633650695,76.23343000049941,73.7818553072047,75.13627624511719,2853136,0.0,0
123,2015-06-30,74.90927112861652,75.5524303827261,73.56241849056647,74.28881072998047,3594242,0.0,0
124,2015-07-01,75.31029768780901,77.06574699752187,74.72767257860419,76.04425811767578,2227877,0.0,0
125,2015-07-02,77.48192925644649,77.48192925644649,74.81848474514655,75.06061553955078,1445447,0.0,0
126,2015-07-03,75.09844015141223,75.56000281467482,74.51581499457485,74.83361053466797,1424217,0.0,0
127,2015-07-06,73.39595646805323,74.50824662890592,73.39595646805323,73.59268951416016,2239469,0.0,0
128,2015-07-07,73.56999293953083,73.62295886441187,70.75521916504594,71.0503158569336,3904588,0.0,0
129,2015-07-08,69.61265904583271,70.1347558359893,68.3717381942352,69.68075561523438,4832811,0.0,0
130,2015-07-09,70.23311064564486,72.06422462668995,69.99854812782351,71.11840057373047,3102574,0.0,0
131,2015-07-10,73.14626395284444,73.14626395284444,71.43621783863954,72.03397369384766,3102690,0.0,0
132,2015-07-13,73.05546273670852,73.78941745887153,71.05031429955844,71.85993957519531,4173199,0.0,0
133,2015-07-14,71.6783380538678,71.73886641052098,70.58874681417788,71.6329345703125,2515058,0.0,0
134,2015-07-15,71.18651284474515,71.48160952863454,70.64171719053316,70.78548431396484,1970743,0.0,0
135,2015-07-16,71.66320014912088,73.13868921774862,71.01247270256034,72.44255828857422,2577091,0.0,0
136,2015-07-17,73.12355975618823,73.24462802420724,72.0945025694376,72.32150268554688,1718430,0.0,0
137,2015-07-20,72.32150890467956,72.97223646910781,71.92048033487329,72.34420776367188,1588553,0.0,0
138,2015-07-21,72.73765460944198,73.1765183779375,71.79183050812514,71.98856353759766,1460054,0.0,0
139,2015-07-22,71.36811711441312,71.61781611147508,70.37689510970775,71.22434997558594,1984416,0.0,0
140,2015-07-23,72.78306688828641,72.78306688828641,70.61902062110228,70.89141845703125,2282123,0.0,0
141,2015-07-24,70.61901176375896,71.16380736728628,69.02246022619781,69.34025573730469,2273645,0.0,0
142,2015-07-27,68.6214354660147,69.21162881099418,67.16864518662005,67.40321350097656,3139869,0.0,0
143,2015-07-28,67.74371255171717,68.56090605775813,67.47888292647784,68.23554229736328,2185360,0.0,0
144,2015-07-29,68.75763521554757,68.85599884996346,67.02488466163585,67.70587921142578,2247493,0.0,0
145,2015-07-30,67.86477750185222,68.16743661711698,66.98704990359715,67.993408203125,1764373,0.0,0
146,2015-07-31,68.0993407300854,69.21163088566655,67.98584067429807,69.08300018310547,3068012,0.0,0
147,2015-08-03,69.04516593809235,69.83209235769074,68.25067130856773,69.6580581665039,2202652,0.0,0
148,2015-08-04,67.64533767442968,68.83329245846168,67.64533767442968,68.76519012451172,2624069,0.0,0
149,2015-08-05,68.85599138470103,71.05787256148841,68.85599138470103,70.34661102294922,2358677,0.0,0
150,2015-08-06,70.29365890794485,71.11085243953984,69.50673244487406,69.74886322021484,1398120,0.0,0
151,2015-08-07,69.49916046628813,70.83845075481696,69.24189905706046,70.27851867675781,1357583,0.0,0
152,2015-08-10,70.5584817586816,70.70224887713809,69.45375984158288,70.67198181152344,1025490,0.0,0
153,2015-08-11,69.61265916400195,69.61265916400195,67.3426811477845,67.66047668457031,3447847,0.0,0
154,2015-08-12,66.41955662106979,66.41955662106979,64.56574352824481,65.14080047607422,3850043,0.0,0
155,2015-08-13,66.58602812616624,66.85085776527922,65.0197433772944,65.21647644042969,2055861,0.0,0
156,2015-08-14,65.20890185937137,65.79909521826538,64.67924263289022,65.18620300292969,1802060,0.0,0
157,2015-08-17,66.20770377762926,66.48766986040197,64.80031669835651,65.54940795898438,2219923,0.0,0
158,2015-08-18,65.30726854430237,65.5493993124071,64.78517750320793,64.9743423461914,1429892,0.0,0
159,2015-08-19,64.52033988939249,64.74734000231959,63.355089576734585,63.461021423339844,2044226,0.0,0
160,2015-08-20,62.59842629737551,63.302119675809344,61.735829386165896,62.04606246948242,3121220,0.0,0
161,2015-08-21,60.4949122322112,62.45466293468373,60.222514406594534,60.63111114501953,4067615,0.0,0
162,2015-08-24,57.88443319390573,59.54151881500469,56.43921124123272,58.20979690551758,6898394,0.0,0
163,2015-08-25,59.41288456663188,62.83298777042026,58.87565716658571,61.90986251831055,5356570,0.0,0
164,2015-08-26,61.092672255386404,61.788803221427116,59.564222959659915,61.00187683105469,3100818,0.0,0
165,2015-08-27,63.00701568734644,63.347515826959395,62.416822372773254,62.76488494873047,2744922,0.0,0
166,2015-08-28,63.082691783291175,63.13565770662146,61.87203221085163,62.757328033447266,1488219,0.0,0
167,2015-08-31,62.19739562381454,62.5454640013599,61.569372757115,62.21253204345703,1325230,0.0,0
168,2015-09-01,61.191044637390775,61.191044637390775,59.94255553645419,60.60841369628906,2062744,0.0,0
169,2015-09-02,60.729492100420096,61.395350371382115,60.1468610620813,60.192264556884766,1424644,0.0,0
170,2015-09-03,60.986733366283985,62.72705192105705,60.858102681439085,62.1671257019043,2333471,0.0,0
171,2015-09-04,61.51640430585383,61.94769988229676,60.13928459047005,60.77487564086914,2423828,0.0,0
172,2015-09-07,61.327236277609785,61.80392954053214,60.85810545095057,61.24400329589844,1106397,0.0,0
173,2015-09-08,62.273056144032566,64.30090308548746,62.25791972682858,63.58964157104492,2903466,0.0,0
174,2015-09-09,66.93409164433629,67.25188721545983,64.72464752197266,64.72464752197266,2753020,0.0,0
175,2015-09-10,64.23280543115675,65.85962402794556,63.967975839319536,65.11809539794922,2384076,0.0,0
176,2015-09-11,65.09540887197596,65.29971014783807,64.33118124263287,64.71707916259766,1758800,0.0,0
177,2015-09-14,64.54304193014225,65.36022960362646,64.30847361676543,64.57330322265625,1285628,0.0,0
178,2015-09-15,64.97433043220605,66.50277954319397,64.6792337930903,66.00338745117188,2067981,0.0,0
179,2015-09-16,66.69952729340746,67.15352177903311,65.73100418464522,66.14716339111328,1937510,0.0,0
180,2015-09-17,66.73734950612497,67.00218488557863,66.33632099143567,66.78275299072266,1805229,0.0,0
181,2015-09-18,66.3590219579595,66.42712430059589,63.952845020439014,64.853271484375,3953859,0.0,0
182,2015-09-21,63.05241631163526,64.58843365631073,61.803927402016896,63.86204147338867,3586459,0.0,0
183,2015-09-22,63.869618060768445,63.869618060768445,59.01942888999331,60.018218994140625,4967252,0.0,0
184,2015-09-23,59.82904854595887,61.667730812130344,57.80876967048157,60.373844146728516,4126823,0.0,0
185,2015-09-24,60.69921506880386,62.204965585898506,54.51730945396624,57.263980865478516,10938296,0.0,0
186,2015-09-25,60.101444896285486,60.40410975306095,58.94375715900742,59.692848205566406,4723003,0.0,0
187,2015-09-28,59.61718766591161,59.61718766591161,57.43044272410407,57.95253372192383,2588364,0.0,0
188,2015-09-29,56.77214533174164,59.01942433587956,56.552713445955725,57.78607177734375,2065430,0.0,0
189,2015-09-30,60.457075366562385,61.13050163876017,59.25398415445325,59.94254684448242,2011132,0.0,0
190,2015-10-01,61.00186960357762,61.28182982590084,58.883221436449006,59.26911926269531,1875836,0.0,0
191,2015-10-02,60.02578231367583,60.328447181485615,57.59690670767243,59.178321838378906,2015689,0.0,0
192,2015-10-05,60.358713181009584,61.75096937239727,59.36749129014273,61.41803741455078,2142922,0.0,0
193,2015-10-06,61.675304603201795,62.78759475996582,60.873241774876924,62.21253204345703,1958200,0.0,0
194,2015-10-07,62.80273138381862,66.07906803306163,62.605998319711375,64.8759765625,2874372,0.0,0
195,2015-10-08,64.61871312155073,66.07906597654296,64.47494599000208,65.22403717041016,1387348,0.0,0
196,2015-10-09,66.13202749214325,66.8205844898845,65.58723184350912,66.4346923828125,1712496,0.0,0
197,2015-10-12,66.85084298985008,68.06906483337056,66.69951345033341,67.5318374633789,2087173,0.0,0
198,2015-10-13,67.34268450085611,67.37295156865503,65.20890529028243,66.66925811767578,2058862,0.0,0
199,2015-10-14,65.82936243890833,67.34268111566485,65.39806684694683,65.63262939453125,1812788,0.0,0
200,2015-10-15,66.36659622910697,66.69196000666794,65.63263567696804,65.8369369506836,1390518,0.0,0
201,2015-10-16,66.51035699801929,66.51035699801929,65.10297016680752,65.63262939453125,1406404,0.0,0
202,2015-10-19,65.52669405177903,66.58601822354221,65.48886455059068,66.35145568847656,997830,0.0,0
203,2015-10-20,66.09419517331996,66.58602492105744,65.35267221949671,66.04122924804688,1072542,0.0,0
204,2015-10-21,66.52547966864817,67.00974112532144,65.57965560907509,66.58601379394531,1080837,0.0,0
205,2015-10-22,66.32875667844782,68.60629700364498,65.79909170737578,68.36416625976562,2392035,0.0,0
206,2015-10-23,69.39322956620973,71.47404281680528,69.39322956620973,70.58875274658203,3194668,0.0,0
207,2015-10-26,70.24825205785994,71.11841147452823,69.90775765574541,70.30122375488281,1213819,0.0,0
208,2015-10-27,70.40715075388991,70.56604851545603,69.80182099976454,69.90018463134766,1129783,0.0,0
209,2015-10-28,70.02881552511967,70.75520770852374,69.27215627913395,70.34661102294922,1032763,0.0,0
210,2015-10-29,71.12598489814668,71.25461561300962,70.10449584407372,70.6265869140625,1161212,0.0,0
211,2015-10-30,70.83088083723757,71.14867637256987,69.96828965684841,70.64171600341797,1272422,0.0,0
212,2015-11-02,70.16502380711358,71.54970602514527,70.14988738737182,71.39837646484375,1425532,0.0,0
213,2015-11-03,72.48796625228152,72.6392958094101,69.5748232083096,70.80061340332031,2516208,0.0,0
214,2015-11-04,70.16502498755847,70.50551939039165,67.90260934487526,69.95315551757812,2866718,0.0,0
215,2015-11-05,70.00611730344284,70.67954940500657,69.29486147268237,70.20285034179688,1351343,0.0,0
216,2015-11-06,70.20284472692933,73.27487945367767,70.20284472692933,72.6619873046875,2565914,0.0,0
217,2015-11-09,72.81333182355331,73.5775536109457,71.73130872164884,71.85237121582031,1590171,0.0,0
218,2015-11-10,72.25339466109627,72.72252550350832,71.12597392485624,72.5863265991211,1260190,0.0,0
219,2015-11-11,72.55605792310881,73.40351839523619,72.2912283295853,72.7754898071289,1498093,0.0,0
220,2015-11-12,72.44256015597287,72.45769657485174,70.85357677198077,71.47403717041016,1544659,0.0,0
221,2015-11-13,71.27731683430376,72.48040834402275,70.36932781677703,71.53458404541016,1435459,0.0,0
222,2015-11-16,70.5811773671031,72.24583126220027,70.5811773671031,71.66320037841797,1018574,0.0,0
223,2015-11-17,72.4198652202203,73.84238271065252,72.08693326109359,73.59268951416016,1374915,0.0,0
224,2015-11-18,73.32785923281217,74.10721742746861,72.95709200065606,73.7364501953125,928612,0.0,0
225,2015-11-19,74.07695030716529,75.18167224734216,73.95588204217749,74.7049789428711,1389820,0.0,0
226,2015-11-20,74.90927975036946,75.35570602033656,74.61418304954474,75.03791046142578,1538165,0.0,0
227,2015-11-23,74.88657675131596,75.12113930237204,74.27368452547125,74.49311065673828,1009608,0.0,0
228,2015-11-24,74.1526113841508,74.66713993895493,72.7603610434175,73.21435546875,1388239,0.0,0
229,2015-11-25,73.75914846499212,75.30272830165362,72.82088681010895,75.28759765625,1210034,0.0,0
230,2015-11-26,75.28760075472377,76.91441941303952,75.24976548037945,76.30908966064453,1257150,0.0,0
231,2015-11-27,75.85510952954222,77.17926356122999,75.61297873751916,76.80093383789062,1085280,0.0,0
232,2015-11-30,76.72525659156639,78.76823445678328,76.53609176060733,78.16291046142578,1758637,0.0,0
233,2015-12-01,78.38990479486515,79.33572894966046,78.04941040827984,78.16291046142578,1498201,0.0,0
234,2015-12-02,78.4655703774337,78.57907043174373,77.10358704427125,77.67108154296875,1258909,0.0,0
235,2015-12-03,77.40624198106279,78.80606041000226,73.706178787019,74.40986633300781,2783841,0.0,0
236,2015-12-04,74.08450749914184,74.99249626010436,72.94195045286344,74.28123474121094,1888066,0.0,0
237,2015-12-07,75.0681775697166,76.76309299099447,74.86388207398053,75.65837097167969,1028514,0.0,0
238,2015-12-08,75.89292773306283,75.93075723317205,72.69225645379363,73.54727935791016,1404543,0.0,0
239,2015-12-09,73.69862514605558,74.50825045591034,72.52580079187535,73.50189208984375,1243850,0.0,0
240,2015-12-10,72.79062499464875,74.13748344676324,72.75279549198616,73.60025024414062,1018605,0.0,0
241,2015-12-11,73.50945841772005,73.54728792223439,70.55091753147624,71.20921325683594,2035528,0.0,0
242,2015-12-14,71.18651253647965,71.94317188119686,69.28729596484071,69.53699493408203,1680614,0.0,0
243,2015-12-15,70.17258218366335,72.26096347752772,70.17258218366335,71.6480712890625,1490529,0.0,0
244,2015-12-16,72.1020731428295,73.09329508510218,71.48918089123836,72.25340270996094,1530588,0.0,0
245,2015-12-17,74.33421156211273,75.28003573223833,74.26611499283293,74.6974105834961,2218039,0.0,0
246,2015-12-18,73.84994762648168,74.54607280737586,72.66199273868418,73.17652130126953,2791328,0.0,0
247,2015-12-21,72.92682154838627,75.18166881148869,72.2609634399414,72.2609634399414,1325708,0.0,0
248,2015-12-22,72.89656081823362,73.56999296748111,71.68590698274062,72.90412902832031,1142643,0.0,0
249,2015-12-23,74.11478636012052,74.96981518181407,73.865093144009,74.56878662109375,886473,0.0,0
250,2015-12-25,74.56878662109375,74.56878662109375,74.56878662109375,74.56878662109375,0,0.0,0
251,2015-12-28,74.81847741751032,74.96981275722479,73.47162464474272,73.6607894897461,372209,0.0,0
252,2015-12-29,74.27368061606147,74.90170345578642,73.84994747706166,74.57633972167969,565467,0.0,0
253,2015-12-30,74.53094585817954,74.53094585817954,73.8272524328684,73.87265014648438,431934,0.0,0
254,2016-01-04,71.66321565654144,71.66321565654144,69.43107259317318,69.80183410644531,2376296,0.0,0
255,2016-01-05,70.68710939636554,70.74764352497306,68.57602928720965,69.47645568847656,1533191,0.0,0
256,2016-01-06,68.85600080504808,68.85600080504808,65.93529525412661,67.17621612548828,2301978,0.0,0
257,2016-01-07,64.54304733578333,65.07270659192527,63.19618879200981,64.64897918701172,2812427,0.0,0
258,2016-01-08,65.19376868900912,65.93529157737798,63.112955593899905,63.13565444946289,1969156,0.0,0
259,2016-01-11,62.88596965739059,64.76248192940535,62.71193543745313,62.908668518066406,1832479,0.0,0
260,2016-01-12,63.25672848854538,65.45104203504233,63.00702948604825,64.20255279541016,1766974,0.0,0
261,2016-01-13,65.26943798647476,65.55696646494413,62.121732279039904,62.7194938659668,2155809,0.0,0
262,2016-01-14,62.04606388577413,62.129296872327146,59.06482433468147,60.6159782409668,3759382,0.0,0
263,2016-01-15,60.26034751367833,61.153205738202395,57.94497185213815,59.0345573425293,3031976,0.0,0
264,2016-01-18,59.004293539235086,60.305742659244025,58.08873072497526,59.095088958740234,1434581,0.0,0
265,2016-01-19,60.68407917116649,60.78244858390254,59.397760551173924,59.67015838623047,1797236,0.0,0
266,2016-01-20,57.733104849221505,58.489764122354934,57.097508057906325,58.08872985839844,2233135,0.0,0
267,2016-01-21,57.80877821589833,60.025790446677505,57.49854509682491,59.54909133911133,2139284,0.0,0
268,2016-01-22,60.92620857393691,61.25914053662679,60.22251514461231,60.313316345214844,1988186,0.0,0
269,2016-01-25,60.76730929664975,60.76730929664975,59.276689484267074,59.715553283691406,1448731,0.0,0
270,2016-01-26,58.527596709468135,60.623546239400426,57.64987490821908,60.07875061035156,1560186,0.0,0
271,2016-01-27,59.87444337136328,60.502471923828125,59.04968757364705,60.502471923828125,1239918,0.0,0
272,2016-01-28,59.91228207736904,60.979168661284106,58.48976470786489,58.731895446777344,1860762,0.0,0
273,2016-01-29,59.655020260525596,59.7004237469722,57.29424678799932,58.00550842285156,2448748,0.0,0
